Dam_Seq_ID	Sire_Seq_ID	Seq_ID	SampleName.Fish_ID.	Treatment	Sire.1	Sire.2	Dam.1	Dam.2	AAFam
65	D11_allLanes_P	0	F05_plate10	037C	M-2-15	NA	NA	YV88_1	K	KNA
70	F03_allLanes_P	0	F10_plate05	023D	Mix-1-15	NA	NA	YV27_1	X	XNA
75	F03_allLanes_P	0	F12_plate33	120I	Mix-2-18	NA	NA	YV27_1	X	XNA
80	F03_allLanes_P	0	F10_plate22	073A	Mix-1-15	NA	NA	YV27_1	X	XNA
85	F03_allLanes_P	0	G05_plate30	106Q	M-1-15	NA	NA	YV27_1	X	XNA
90	F06_allLanes_P	D04_allLanes_P	G01_plate06	009O	Mix-2-15	OS02_2	52	OF45_1	H	H52
110	G05_allLanes_P	0	F08_plate16	061M	H-2-15	NA	NA	YP37_1	P	PNA
115	G05_allLanes_P	0	F08_plate05	013Z	H-2-15	NA	NA	YP37_1	P	PNA
120	G05_allLanes_P	0	F07_plate27	109D	H-1-15	NA	NA	YP37_1	P	PNA
125	G05_allLanes_P	0	F07_plate10	043G	H-1-15	NA	NA	YP37_1	P	PNA
130	G05_allLanes_P	0	F07_plate05	027D	H-1-15	NA	NA	YP37_1	P	PNA
135	G05_allLanes_P	0	F08_plate31	111X	H-2-15	NA	NA	YP37_1	P	PNA
140	G05_allLanes_P	0	F08_plate17	061S	H-2-15	NA	NA	YP37_1	P	PNA
145	G05_allLanes_P	0	F08_plate25	095O	H-2-15	NA	NA	YP37_1	P	PNA
150	H04_allLanes_P	0	G03_plate31	116O	L-2-18	NA	NA	YG81_1	E	ENA
157	H04_allLanes_P	0	G03_plate07	034B	L-2-18	NA	NA	YG81_1	E	ENA
164	H04_allLanes_P	0	G06_plate25	088D	M-2-18	NA	NA	YG81_1	E	ENA
1712	H05_allLanes_P	H08_allLanes_P	F08_plate07	029L	H-2-15	YG95_2	35	YN45_1	N	N35
1761	H05_allLanes_P	0	F07_plate08	027V	H-1-15	NA	NA	YN45_1	N	NNA
186	H05_allLanes_P	0	F07_plate24	093M	H-1-15	NA	NA	YN45_1	N	NNA
1912	H05_allLanes_P	0	F07_plate29	109P	H-1-15	NA	NA	YN45_1	N	NNA
1961	H05_allLanes_P	0	F09_plate09	030Z	H-2-18	NA	NA	YN45_1	N	NNA
2011	H09_allLanes_P	0	F09_plate23	096E	H-2-18	NA	NA	YL85_1	M	MNA
2062	H09_allLanes_P	0	F09_plate12	046Q	H-2-18	NA	NA	YL85_1	M	MNA
2111	H09_allLanes_P	0	F09_plate30	112T	H-2-18	NA	NA	YL85_1	M	MNA
